cycle no,1 Ascending aorta [ml/s],2 Aortic arch I [ml/s],3 Brachiocephalic [ml/s],4 R. subclavian I [ml/s],5 R. com. carotid [ml/s],6 R. vertebral [ml/s],7 R. subclavian II [ml/s],8 R. radius [ml/s],9 R. ulnar I [ml/s],10 Aortic arch II [ml/s],11 L. com. carotid [ml/s],12 Thoracic aorta I [ml/s],13 Thoracic aorta II [ml/s],14 Intercoastals [ml/s],15 L. subclavian I [ml/s],16 L. vertebral [ml/s],17 L. subclavian II [ml/s],18 L. ulnar I [ml/s],19 L. radius [ml/s],20 Celiac I [ml/s],21 Celiac II [ml/s],22 Hepatic [ml/s],23 Splenic [ml/s],24 Gastric [ml/s],25 Abdominal aorta I [ml/s],26 Sup. mesenteric [ml/s],27 Abdominal aorta II [ml/s],28 R. renal [ml/s],29 Abdominal aorta III [ml/s],30 L. renal [ml/s],31 Abdominal aorta IV [ml/s],32 Inf. mesenteric [ml/s],33 Abdominal aorta V [ml/s],34 R. com. iliac [ml/s],35 R. ext. iliac [ml/s],36 R. int. iliac [ml/s],37 R. deep femoral [ml/s],38 R. femoral [ml/s],39 R. ext. carotid I [ml/s],40 L. int. carotid I [ml/s],41 R. post. tibial [ml/s],42 R. ant. tibial [ml/s],43 R. interosseous [ml/s],44 R. ulnar II [ml/s],45 L. ulnar II [ml/s],46 L. interosseous [ml/s],47 R. int. carotid I [ml/s],48 L. ext. carotid I [ml/s],49 L. com. iliac [ml/s],50 L. ext. iliac [ml/s],51 L. int. iliac [ml/s],52 L. deep femoral [ml/s],53 L. femoral [ml/s],54 L. post. tibial [ml/s],55 L. ant. tibial [ml/s],56 Basilar [ml/s],57 R. PCA I [ml/s],58 R. PCA II [ml/s],59 R. PCoA [ml/s],60 R. int. carotid II [ml/s],61 R. MCA [ml/s],62 R. ACA I [ml/s],63 R. ACA II [ml/s],64 ACoA [ml/s],65 L. ACA II [ml/s],66 L. ACA I [ml/s],67 L. MCA [ml/s],68 L. int. carotid II [ml/s],69 L. PCoA [ml/s],70 L. PCA II [ml/s],71 L. PCA I [ml/s],72 L. ext. carotid II [ml/s],73 R. ext. carotid II [ml/s],74 L. sup. thy. asc. ph. lyng. fac. occ. [ml/s],75 R. sup. thy. asc. ph. lyng. fac. occ. [ml/s],76 L. superf. temp. [ml/s],77 R. superf. temp. [ml/s],78 L. maxillary [ml/s],79 R. maxillary [ml/s],80 L. superf. temp. fron. bran. [ml/s],81 R. superf. temp. fron. bran. [ml/s],82 L. superf. temp. pari. bran. [ml/s],83 R. superf. temp. pari. bran. [ml/s]
14,63.60047545546662,56.6605407958405,6.83642595675489,3.580522211247604,3.235996035363173,0.955485465698123,2.596813593026515,1.1621862994399421,1.4214277927562953,53.67468133956793,2.852978585099735,48.39227311301559,42.72745594173535,5.481772188042536,5.141843525947147,2.517035768915738,2.596640739466413,1.4213157444110336,1.162125755253641,6.775062002284022,4.586506099767823,2.183611561948087,3.1978335703369085,1.3852313901805475,35.818783558437545,8.280944527775127,27.486413309010015,6.610825812869994,20.855551232594436,6.610189574731252,14.170017423999877,1.1512557350419248,12.938894669613223,6.450241260969418,5.061607449735361,1.372512216788942,2.1376234306303883,2.901024828033242,0.9361252757840941,1.9279060883732382,2.0247755645369505,0.8580313553266761,0.09376257350322166,1.3255417370912685,1.325436357171697,0.0937559675221152,2.3956680794700724,0.9047346880596986,6.450241260969418,5.061607449735361,1.372512216788942,2.1376234306303883,2.901024828033242,2.0247755645369505,0.8580313553266761,3.4612984130774986,1.6911687061661396,0.8744499876538475,-0.78645639628013,3.1751091603694523,2.1983057952602625,0.9808845298368959,0.9936776111303567,-0.01474808809886405,0.9624847526099837,0.7841480369864839,1.9687336476679065,2.7488489141709045,-0.8248182458402782,0.9271726543138143,1.7790677252678084,0.7293314694543175,0.7508062382479901,0.17828059264913235,0.18352898328991904,0.5146977940610156,0.5298729236604952,0.21308190149209744,0.21936739802965607,0.2571514014049255,0.26474124659240544,0.2567054148554586,0.26428335762536675
15,63.12376350691961,56.22796242021058,6.758094514509739,3.5519124599902496,3.180458224427795,0.9318339457448299,2.582434554986648,1.15641082378882,1.4082773807690907,53.252184520369944,2.804195140114649,47.988450248540744,42.346231931446816,5.398668914138633,5.076709281195896,2.456418168521337,2.5823060862541585,1.4081928838578817,1.1563666623251598,6.676462972310449,4.523505739896712,2.146378041327603,3.1536606735530834,1.3652561941695127,35.491986488918,8.151173335210643,27.272382171527628,6.515789550801574,20.729928885330516,6.515220392948312,14.114440301575517,1.1314082118983775,12.876730126674001,6.412796727866191,5.038035115549361,1.3532969034575517,2.116489519007079,2.890900759760356,0.9342448003554896,1.880253038123759,2.0114860602476647,0.8548647086874968,0.09232368534982224,1.3130540740047356,1.312974851261218,0.09231833116775394,2.3370822794763293,0.9036025051655951,6.412796727866191,5.038035115549361,1.3532969034575517,2.116489519007079,2.890900759760356,2.0114860602476647,0.8548647086874968,3.375511976695089,1.6486466747406645,0.852068218151992,-0.7660914484189688,3.094203189122533,2.1445461621886435,0.9540007503849374,0.9702085409335064,-0.017905331928625826,0.9367109404649832,0.7638816210569427,1.919388457940678,2.680525617500548,-0.8057772271345262,0.9016193087368863,1.7336189189679714,0.7276389275030872,0.7484841023855257,0.17837714375020483,0.18349708196733341,0.5123187863993603,0.5270150220705316,0.21324760109878071,0.21938143784399208,0.25580763031692794,0.26315674806625267,0.25538221011522727,0.2627205730485563
16,62.606011789517325,55.76767502158902,6.744583339860874,3.5352624336805833,3.1911250885225706,0.9388477678915224,2.570913511953978,1.155189866891979,1.4037934030184012,52.83125709326203,2.814780843824745,47.63139288122005,42.07328209479117,5.392308306471535,5.0725379477930135,2.476422936871702,2.570757800320601,1.4036926296234724,1.1551349920037635,6.66646482013529,4.515059285701264,2.146932750543297,3.1484443505048585,1.3635010960533407,35.28578958010718,8.144581149331714,27.094629038127476,6.504636943830743,20.571843804509086,6.504059352919293,13.999535698999017,1.131867001922238,12.795321728664721,6.380266228381116,5.014067704123209,1.3516133614311021,2.1126168680204374,2.8806854253409075,0.9329058003838134,1.8954862305931937,2.0094259995614716,0.8547883802411803,0.09230792182320466,1.3095697263443526,1.3094749080699337,0.09230198904073483,2.354272788015571,0.902806373330908,6.380266228381116,5.014067704123209,1.3516133614311021,2.1126168680204374,2.8806854253409075,2.0094259995614716,0.8547883802411803,3.4051758070761156,1.661907174105111,0.8601129412658091,-0.7703038256590263,3.118017412073688,2.1623329398602613,0.9608337646960514,0.9788462595269702,-0.019386032211317447,0.9460653265220744,0.7701120216991288,1.9370841487243378,2.705035805532832,-0.8129166913676309,0.909458180402941,1.7484763988290175,0.726891864704911,0.7473628622314819,0.17883217728705136,0.183863854557205,0.5116566539982995,0.5260855138352437,0.21383237137930014,0.21986058599895456,0.25565799071709405,0.2628741272239815,0.2552394563978718,0.26244492599215863
17,62.261615355584546,55.49613572864745,6.663139442784635,3.5105913045436172,3.1329243273140714,0.9133235914658755,2.569401954427224,1.1554906824176832,1.4008304174962678,52.60024681937548,2.764715430392726,47.452976875001774,41.91190476089954,5.360073424121286,5.008273959107721,2.411140989076403,2.569276148918371,1.4007476832873378,1.1554467350152688,6.627508647207614,4.49090402276458,2.1317223250163426,3.131761317290768,1.3557391268210075,35.15227299979206,8.093689380577734,27.007733053495496,6.468775398536194,20.519144330119975,6.4682305598618415,13.976402395736624,1.1237173741230393,12.773693761239949,6.36785305048608,5.007378679829741,1.3445495375867542,2.106009831392485,2.8786689758551005,0.9338690357750802,1.8450397948173631,2.0060343703755232,0.8545408653502312,0.0918342633250798,1.3068792234591518,1.3068013289501412,0.09182927657725865,2.2918011856707734,0.9040818744212986,6.36785305048608,5.007378679829741,1.3445495375867542,2.106009831392485,2.8786689758551005,2.0060343703755232,0.8545408653502312,3.3141750993427332,1.6164698267091366,0.8375279444412111,-0.7474759470550479,3.031808115221163,2.104447087875599,0.9327691456258961,0.953471073894075,-0.02182962483985795,0.9177626240865256,0.7476160776524133,1.886090058259933,2.6325729032538563,-0.7916493641358449,0.8842140155669176,1.701078521720664,0.7275620273396854,0.747777072954431,0.1793087412888843,0.18428651070010318,0.5116011058926087,0.5258356098133377,0.21442927821582633,0.22039380050546561,0.2555901802286484,0.262708149675969,0.2551804726781228,0.26228822695996296
18,61.923677238428056,55.20487966191554,6.648265490448439,3.501002220098472,3.1330891104469543,0.9144579409874286,2.5674495081489335,1.1574719650419603,1.4010222746837848,52.34389557549291,2.765991770599651,47.24723459349096,41.761623690317414,5.36087749443604,5.000871882518203,2.4148321935685155,2.567308924294745,1.4009308706900538,1.1574226832620953,6.62620678286941,4.489792478726551,2.133052753091872,3.131671599615612,1.3557802008477562,35.044365727297595,8.096095181741068,26.91323005591847,6.46884577326034,20.430731653272385,6.468299496061799,13.911087473096789,1.1244834839917803,12.732175462203047,6.353003134816253,4.997028253370664,1.3450130631829489,2.1065266717149385,2.8748998424305707,0.9344263287273419,1.8485782894093268,2.0070970394117933,0.8554363859598235,0.09191723676928669,1.3076697998170796,1.3075837749805226,0.0919118454476038,2.295035484877625,0.9049195550216323,6.353003134816253,4.997028253370664,1.3450130631829489,2.1065266717149385,2.8748998424305707,2.0070970394117933,0.8554363859598235,3.3209951887521996,1.618820839060495,0.8398119660031261,-0.7469303919270954,3.0365294024204825,2.108998558556533,0.9335502650957036,0.9558073265817062,-0.023123488104742428,0.9200963811749898,0.7487213099194793,1.8913566625474147,2.6393853989479825,-0.7931411129899733,0.8862036631727167,1.7043431239364928,0.7282100785462978,0.7482409490879308,0.17986523207606664,0.18480161301231696,0.5120378312173649,0.5261421007536382,0.21511896915051043,0.2210341174645625,0.25593747651329984,0.262991685414526,0.25553107938134534,0.26257514668636456
19,61.71209415140951,55.07051409674562,6.580880600366001,3.4834226844210825,3.084999618486879,0.8928877361434228,2.5741432278637557,1.1616345629866067,1.4048352481249469,52.26161964271912,2.7252943652027395,47.22949453573027,41.757002059713834,5.365152679846451,4.949691870029739,2.359709324696802,2.5740186874430053,1.404753143451873,1.1615910269346867,6.630239977189237,4.4935004197576225,2.1338476645956925,3.1346711792388806,1.3568149882002258,35.04840858433282,8.101962336223085,26.916293321542145,6.475239227312885,20.429305706141903,6.474701044832347,13.910421136759256,1.1248545817892013,12.738730099020177,6.358106375469426,5.00206058361601,1.3466170099651131,2.11015985390056,2.8784905471872726,0.93703434527655,1.8066171634952952,2.010680099722247,0.857204743871743,0.09211050913057577,1.3114990897069132,1.3114216253392428,0.09210570710971082,2.2427940631059142,0.9075242383833892,6.358106375469426,5.00206058361601,1.3466170099651131,2.11015985390056,2.8784905471872726,2.010680099722247,0.857204743871743,3.245015748979741,1.5807055410838002,0.8216217253258946,-0.7271754128059873,2.964516509691051,2.060252688228431,0.910498154282863,0.9343940174426619,-0.024569241645528938,0.8962302012400032,0.7295282838033735,1.8495610031165968,2.579053733300191,-0.7747689447638573,0.866185743287693,1.6652195273204893,0.7302747743689177,0.7503181292177816,0.18052022915650523,0.18545751307063485,0.513462464563755,0.5275755252560472,0.21591139666832537,0.22182764870408278,0.2566915716969151,0.26374947838939033,0.2562855296012544,0.26333327701143733
20,61.54263044386751,54.93349802534175,6.567210982466042,3.4797608589534423,3.078212174595951,0.8899258258529744,2.578609542517775,1.1653951752775105,1.4079082168091606,52.15107573053435,2.7202141353084985,47.153110129720304,41.708837384352314,5.370148558542299,4.941041419054085,2.351975397278207,2.5784802692983755,1.4078235124480216,1.1653504141070923,6.634394831981762,4.497063395315707,2.135334936188175,3.1377374774942206,1.357935624135593,35.02033343121919,8.10932177026486,26.89018884048566,6.482174800996727,20.399900907099656,6.481639643983407,13.887748470153918,1.125626914501385,12.729775813681995,6.357112726034773,5.002279277415722,1.348323388414851,2.1134005268391207,2.879617155186773,0.9387332996681201,1.8018117002718474,2.013638831310964,0.8586474401649818,0.09223382205266338,1.3148262750248498,1.314746553093509,0.0922288032167122,2.236278568088756,0.9092969530070736,6.357112726034773,5.002279277415722,1.348323388414851,2.1134005268391207,2.879617155186773,2.013638831310964,0.8586474401649818,3.2355580983162677,1.575489477804658,0.8196335492545908,-0.723707371602367,2.9559490088785974,2.055372013594733,0.9071801085426181,0.9321982723563147,-0.025520569652998374,0.8935991354669083,0.7271532378310315,1.8456422710824616,2.573020263555984,-0.772314669514925,0.8638878373528128,1.6602262420226943,0.7317246167927965,0.7517286770708719,0.18106217292624158,0.185993926299292,0.5145303812733919,0.5286167007412785,0.21657002427515396,0.22247993234198574,0.2572994280483879,0.2643455692372872,0.25689412272260725,0.2639301731333162
21,61.45094214695203,54.90555413047059,6.522913933617149,3.470437102387753,3.046587229644105,0.8753670559452421,2.589191510136286,1.17127703040821,1.4151592740501713,52.17164140880446,2.6939758211111777,47.23216740383443,41.797070884739576,5.395379094552033,4.90897051023203,2.314841730387278,2.5890669197246625,1.4150769121950404,1.1712338069718968,6.663233153551705,4.516720340641087,2.1454442878821935,3.1519557400605533,1.3640224224598674,35.10484769335665,8.147855413225246,26.94583805811026,6.512668849808065,20.428823631576382,6.512126286628977,13.900353967502108,1.13096687356538,12.75206626475027,6.371871893262352,5.013568800270619,1.3548238169784308,2.122608471916987,2.8860419066124097,0.941887580586616,1.7739690915552262,2.0208689977385466,0.8613710514808613,0.0927866807624281,1.321948967794258,1.3218712260819696,0.09278192292511471,2.201408861211146,0.9122618623596837,6.371871893262352,5.013568800270619,1.3548238169784308,2.122608471916987,2.8860419066124097,2.0208689977385466,0.8613710514808613,3.185008780314231,1.549988240674904,0.8080646956709714,-0.7099941843917779,2.907930792000951,2.0225425836507567,0.8921367051577885,0.91777535509687,-0.026020524975409336,0.8775670751999424,0.7140568653076378,1.8184027091522799,2.5329701739645953,-0.7596191156474826,0.8513784395130533,1.6345390468275995,0.7342799480304486,0.754452644734313,0.1817171746914392,0.1866823578692556,0.5166036862041542,0.5308167098145151,0.21735056594794933,0.22330006013875864,0.2584206607950198,0.26552976640625175,0.25801066696688096,0.26510939782102955
22,61.417191473406206,54.8889487747842,6.51281516272863,3.4711853443845926,3.0369533678188194,0.8705132322926216,2.5967225990222746,1.1754304813277172,1.419355201018562,52.17100252189574,2.686068799567129,47.24867678559452,41.819693916480915,5.4017271629821755,4.901394622583457,2.3017433141783212,2.596600178595256,1.4192743505741021,1.1753887046483456,6.669638180735824,4.522252033672605,2.1466519921032003,3.1562155536409247,1.3655252872462929,35.13015904086089,8.156455801606038,26.966046479547717,6.522161036963091,20.440902141882166,6.5216234882457575,13.908058430822138,1.1315478568825361,12.764616179528547,6.379449097687547,5.020158692551705,1.3568974349544514,2.126821895854388,2.88993591832164,0.9439559859946576,1.7650308910389643,2.0243815843999555,0.8628730962453833,0.09290562530476272,1.3261420925346004,1.326066015492747,0.0929008098587076,2.1902596974147004,0.9142689341068714,6.379449097687547,5.020158692551705,1.3568974349544514,2.126821895854388,2.88993591832164,2.0243815843999555,0.8628730962453833,3.1675816413341233,1.5412557119586674,0.8038468054131688,-0.7055185523719825,2.893052299883643,2.012936772920336,0.8870051557008046,0.9132687553968132,-0.026566367477401973,0.8724731528510316,0.7100770822636585,1.8096546915301297,2.520333441938497,-0.7552884742145206,0.846907780820521,1.6255331056024305,0.735939167633978,0.7561638829018485,0.18214998311719469,0.18713174405647962,0.5178424964558209,0.5320935805913274,0.21786876303853314,0.22383840131895713,0.2590654034779489,0.26619503633738173,0.25865456979380447,0.26577388556306003
23,61.416226329534744,54.92897499411605,6.492496891884059,3.469028663490165,3.022338029469307,0.8634680670881671,2.607296192808938,1.1810661439787684,1.4270097982743577,52.2462585378748,2.674435436736946,47.365201846862895,41.94120297878517,5.4333197096222685,4.888212527021618,2.283879199648225,2.607170772596469,1.4269267175875004,1.1810231021847928,6.706189169221305,4.546656369048381,2.159785058872689,3.173695860115872,1.37313911810144,35.24182059633853,8.205047386120146,27.039395033549006,6.559714315361768,20.480702828122073,6.559162132180799,13.925384511286317,1.138511110183651,12.790953349045365,6.396460201737526,5.032531040018655,1.3647582594644234,2.137203696384434,2.89654651342593,0.9467203903268715,1.7519472551937554,2.0320922598303808,0.8655370340346764,0.09353925491183375,1.3336173216199334,1.3335389553921342,0.09353445141191592,2.1736719236000983,0.9167803277524695,6.396460201737526,5.032531040018655,1.3647582594644234,2.137203696384434,2.89654651342593,2.0320922598303808,0.8655370340346764,3.143807792876823,1.5291030278933233,0.7989552416022844,-0.6984521460534676,2.870179066743361,1.9969698581888748,0.8801692788954426,0.9062864069489005,-0.026370339035717102,0.8646955340019223,0.7035175776630367,1.7973649936704583,2.501482608437856,-0.7488549337821221,0.8418156966720475,1.613788415538647,0.7382067990063022,0.7586513864416639,0.1826600139885062,0.1876862754246881,0.51982550785081,0.5342422143971586,0.21846979177890935,0.22449210043391407,0.2601473477475848,0.267359699269452,0.2597299824988944,0.26693164221555016
24,61.46974828885648,54.986336694429376,6.4870941975713725,3.4722735854612945,3.013429662204885,0.8587245637039825,2.6148428795673335,1.184475722586845,1.43085396910021,52.309473681601325,2.666843650052683,47.43122906632033,41.99899769123373,5.438783174766258,4.883276508785129,2.2709347680051164,2.6147231314800923,1.4307744279688352,1.1844353442239235,6.712189351859036,4.551888487566651,2.1604768491268254,3.177545571220901,1.3744655662429157,35.29159035432559,8.212076370561562,27.08135411680715,6.568253463920969,20.513817612739608,6.567706266695764,13.948807633681634,1.138807725189617,12.812857920594832,6.4071159725263716,5.04117944927227,1.3665119568706527,2.140929545087689,2.9010727448032374,0.9485033787552658,1.7428115420278962,2.0350409313464284,0.8666965424401315,0.09362486446571684,1.337309543091752,1.3372347302719232,0.09362010776253628,2.1625764781524888,0.9184396664124815,6.4071159725263716,5.04117944927227,1.3665119568706527,2.140929545087689,2.9010727448032374,2.0350409313464284,0.8666965424401315,3.1261000159867782,1.5205039943422947,0.7944912949307542,-0.6945072404925852,2.8553174633494676,1.9869948883264799,0.87525705211532,0.9015497998505889,-0.026539636995915692,0.859442940932475,0.6995902319960126,1.7879848611726386,2.4881441769150503,-0.744517261310635,0.8371985852709537,1.6047016098683984,0.7395861608456255,0.760122137097055,0.1829253125597682,0.1879767789563345,0.5208615449064125,0.5353440384876766,0.21878183007563953,0.22483455277525227,0.26065593613115867,0.2679022906849094,0.26023704375821816,0.26747274463322956
25,61.52159296833441,55.055764072306246,6.485609493009084,3.4747788831135606,3.0121945781507473,0.8577632714249125,2.6227382611482817,1.188540226230537,1.4368041533830962,52.397595319591105,2.6664811700257114,47.54021956450777,42.109181638436404,5.466071675316857,4.884278597900392,2.2686436158562455,2.6226117792039068,1.4367202883554078,1.188497268460663,6.743950302284448,4.572864303498388,2.172030386582822,3.192490421773186,1.381034318086647,35.39080717061853,8.254200106648012,27.14645137134124,6.6004096437402175,20.54987785402234,6.599847161352134,13.964457741255412,1.1449441432401388,12.83481171070555,6.4210855591005105,5.051000474860017,1.3731706390313387,2.149350739478699,2.9060735837047336,0.9503279780093675,1.7414670408893738,2.041044917121847,0.8686326516905009,0.09414432782282592,1.3430960561745227,1.3430170353273005,0.09413943667026162,2.1606061955656815,0.9200386517413446,6.4210855591005105,5.051000474860017,1.3731706390313387,2.149350739478699,2.9060735837047336,2.041044917121847,0.8686326516905009,3.1236887042430794,1.5190488107333495,0.7947279446351392,-0.6929458699164441,2.852488121932879,1.984609309377716,0.8748221926743558,0.9005660278797021,-0.025994605034193142,0.8582337000995102,0.6983314913442564,1.7874043333326666,2.486139177944352,-0.7432607091761515,0.8377132761299688,1.6039486045544162,0.7411015816516527,0.7618313813535926,0.18321905797053709,0.18831007175673206,0.5222818593179066,0.5369107005575278,0.21912284658886025,0.22522235321539524,0.2614368452497553,0.2687564846066626,0.26101199078236426,0.26832064045082155
26,61.61227073717706,55.141338169975825,6.4845064181328445,3.4786934250364268,3.006119557308437,0.854372869559579,2.6283259382440862,1.1906220808583876,1.4394403619328728,52.48148519170469,2.66113114487807,47.61763955068272,42.17214896444268,5.469540996612856,4.882315732147755,2.259302988643818,2.6282057154833627,1.4393603040399239,1.1905818182345078,6.74808505295052,4.576515175322877,2.1722170332119,3.195067738592062,1.3818981767698288,35.44161957207973,8.258395555555161,27.189979815567476,6.6061083560937925,20.586503702331257,6.605549588740969,13.99085369268315,1.1449848118040746,12.856362865316985,6.430703915271069,5.0585484293052945,1.374267565534982,2.151800516638038,2.9097559959130916,0.9514724444579425,1.734690448110613,2.0428708909888327,0.86927683242773,0.09418762859711524,1.345532466136644,1.3454571907606858,0.09418283052932397,2.152539810485049,0.9210552377655653,6.430703915271069,5.0585484293052945,1.374267565534982,2.151800516638038,2.9097559959130916,2.0428708909888327,0.86927683242773,3.1106252125828577,1.5128537542018463,0.7913436266171509,-0.6903599624887883,2.841642420097517,1.9771045464078365,0.8713673550155013,0.8969730191442151,-0.02589343340057414,0.8543127320425236,0.6954873519083271,1.7802084713911248,2.476006554770111,-0.7400903338414088,0.8342762527773484,1.597287034885004,0.7419522838807806,0.7627728032897185,0.1833154797627045,0.1884301670958505,0.5229256949822982,0.5376195579106471,0.2192308304894096,0.22535881859237616,0.2617313810046964,0.26908412995248115,0.261304985920541,0.2686467612047976
27,61.6815799877238,55.21041915370431,6.493989384518828,3.483148386047844,3.012726902618426,0.8570886759619624,2.632612829467365,1.1927077916948372,1.442863597853669,52.55500444138497,2.6672009609942937,47.69502219766957,42.248059384227325,5.487387227734122,4.891025589142193,2.2663824758338595,2.632485491967411,1.442779114428104,1.1926648641133568,6.7689991350800005,4.590160376638433,2.1799279790425024,3.2047312325849355,1.3861896105362164,35.508570003961225,8.286056652966709,27.233870951390504,6.62692684929443,20.611369690961144,6.6263562485963385,14.001657336434503,1.14908750978655,12.870216344238964,6.439351629139276,5.064378826839394,1.3785291545186673,2.156919837086268,2.912540726305556,0.9522811819597784,1.7403039541759895,2.0463402374727266,0.8702897959566308,0.09450873707731734,1.3488409258630742,1.3487614247431092,0.09450375649838376,2.1593024125436657,0.9217117212139674,6.439351629139276,5.064378826839394,1.3785291545186673,2.156919837086268,2.912540726305556,2.0463402374727266,0.8702897959566308,3.1208723824777027,1.5177906167418795,0.7944314785851474,-0.6922694262998053,2.850783361919274,1.9829478498377011,0.8746362144436666,0.8996135185315397,-0.025298249823953598,0.8570549025837682,0.6974976610756185,1.7863925234061742,2.483986723510843,-0.7420611439624397,0.8378404527134424,1.6029313682116264,0.742640010190341,0.763589914324279,0.183407160217745,0.1885484058530441,0.5236533543118381,0.5384451504079248,0.21933198844342405,0.22549137487346133,0.2621361852940609,0.269538095062745,0.2617056757185219,0.2690963830007859
